,open,close,high,low,volume,rangePips,candleColor,date,time,symbol,timeFrame
2715,1.12554,1.11883,1.1269,1.118,207401.7656,88,r,2017-06-08,00:00:00,EURUSD,1D
2716,1.11884,1.11941,1.12157,1.11663,196106.0781,49,g,2017-06-09,00:00:00,EURUSD,1D
2717,1.11941,1.11941,1.11941,1.11941,0.0,0,e,2017-06-10,00:00:00,EURUSD,1D
2718,1.12061,1.12016,1.12096,1.11971,7735.7998,12,r,2017-06-11,00:00:00,EURUSD,1D
2719,1.12015,1.11973,1.12321,1.11918,162194.7656,40,r,2017-06-12,00:00:00,EURUSD,1D
2720,1.11972,1.12091,1.12249,1.11852,155648.2344,39,g,2017-06-13,00:00:00,EURUSD,1D
2721,1.12091,1.12129,1.12958,1.1193,226322.0313,102,g,2017-06-14,00:00:00,EURUSD,1D
2722,1.1213,1.11486,1.12285,1.11321,212904.875,96,r,2017-06-15,00:00:00,EURUSD,1D
2723,1.11487,1.11968,1.12016,1.11384,174222.125,63,g,2017-06-16,00:00:00,EURUSD,1D
2724,1.11968,1.11968,1.11968,1.11968,0.0,0,e,2017-06-17,00:00:00,EURUSD,1D
2725,1.12053,1.12039,1.12079,1.11956,9083.7402,12,r,2017-06-18,00:00:00,EURUSD,1D
2726,1.12037,1.11445,1.12128,1.11409,196995.125,71,r,2017-06-19,00:00:00,EURUSD,1D
2727,1.11443,1.11363,1.11648,1.11188,218941.2969,45,r,2017-06-20,00:00:00,EURUSD,1D
2728,1.11365,1.11667,1.1169,1.11272,200566.7188,41,g,2017-06-21,00:00:00,EURUSD,1D
2729,1.11666,1.11497,1.11779,1.11392,191424.375,38,r,2017-06-22,00:00:00,EURUSD,1D
2730,1.11496,1.11918,1.12089,1.11452,162553.5625,63,g,2017-06-23,00:00:00,EURUSD,1D
2731,1.11918,1.11918,1.11918,1.11918,0.0,0,e,2017-06-24,00:00:00,EURUSD,1D
2732,1.11963,1.11997,1.11999,1.11902,6135.1602,9,g,2017-06-25,00:00:00,EURUSD,1D
2733,1.11997,1.11828,1.12198,1.11717,188726.9531,48,r,2017-06-26,00:00:00,EURUSD,1D
2734,1.11827,1.13369,1.13494,1.118,258372.0469,169,g,2017-06-27,00:00:00,EURUSD,1D
2735,1.13369,1.13782,1.13906,1.12917,251067.3125,98,g,2017-06-28,00:00:00,EURUSD,1D
2736,1.1378,1.14394,1.14455,1.13768,245479.3125,68,g,2017-06-29,00:00:00,EURUSD,1D
2737,1.14393,1.14251,1.14443,1.13921,203137.5156,52,r,2017-06-30,00:00:00,EURUSD,1D
2738,1.14251,1.14251,1.14251,1.14251,0.0,0,e,2017-07-01,00:00:00,EURUSD,1D
2739,1.14175,1.14232,1.14266,1.14163,10473.1299,10,g,2017-07-02,00:00:00,EURUSD,1D
2740,1.14234,1.13723,1.14248,1.1355,173833.4375,69,r,2017-07-03,00:00:00,EURUSD,1D
2741,1.13723,1.13595,1.13769,1.13359,156219.6406,40,r,2017-07-04,00:00:00,EURUSD,1D
2742,1.13596,1.13464,1.13685,1.13123,206856.9063,56,r,2017-07-05,00:00:00,EURUSD,1D
2743,1.13465,1.14212,1.14254,1.13299,203986.9375,95,g,2017-07-06,00:00:00,EURUSD,1D
2744,1.14212,1.13996,1.14398,1.13796,189153.1719,60,r,2017-07-07,00:00:00,EURUSD,1D
2745,1.13996,1.13996,1.13996,1.13996,0.0,0,e,2017-07-08,00:00:00,EURUSD,1D
2746,1.13966,1.14034,1.14038,1.13924,9004.7695,11,g,2017-07-09,00:00:00,EURUSD,1D
2747,1.14032,1.13963,1.1418,1.13817,161246.9844,36,r,2017-07-10,00:00:00,EURUSD,1D
2748,1.13963,1.14738,1.14797,1.13828,192940.1563,96,g,2017-07-11,00:00:00,EURUSD,1D
2749,1.14741,1.14186,1.14893,1.13916,227687.1563,97,r,2017-07-12,00:00:00,EURUSD,1D
2750,1.14186,1.14045,1.14558,1.13705,206374.5,85,r,2017-07-13,00:00:00,EURUSD,1D
2751,1.14043,1.14685,1.14719,1.13914,194309.7344,80,g,2017-07-14,00:00:00,EURUSD,1D
2752,1.14685,1.14685,1.14685,1.14685,0.0,0,e,2017-07-15,00:00:00,EURUSD,1D
2753,1.147,1.1474,1.1475,1.1465,17420.6191,9,g,2017-07-16,00:00:00,EURUSD,1D
2754,1.14739,1.14732,1.1487,1.14348,187573.6563,52,r,2017-07-17,00:00:00,EURUSD,1D
2755,1.14733,1.15478,1.15831,1.14714,253599.3125,111,g,2017-07-18,00:00:00,EURUSD,1D
2756,1.15477,1.15287,1.15533,1.15099,198068.5781,43,r,2017-07-19,00:00:00,EURUSD,1D
2757,1.15286,1.16283,1.1658,1.14792,270658.875,178,g,2017-07-20,00:00:00,EURUSD,1D
2758,1.16283,1.16622,1.16828,1.1619,224099.7969,63,g,2017-07-21,00:00:00,EURUSD,1D
2759,1.16622,1.16622,1.16622,1.16622,0.0,0,e,2017-07-22,00:00:00,EURUSD,1D
2760,1.16635,1.16814,1.16816,1.16615,11264.5703,20,g,2017-07-23,00:00:00,EURUSD,1D
2761,1.16811,1.16384,1.16842,1.16259,204671.9844,58,r,2017-07-24,00:00:00,EURUSD,1D
2762,1.16384,1.16444,1.17121,1.16308,222419.7813,81,g,2017-07-25,00:00:00,EURUSD,1D
2763,1.16444,1.17316,1.17473,1.16125,255288.2656,134,g,2017-07-26,00:00:00,EURUSD,1D
2764,1.17315,1.16898,1.17767,1.16501,267153.7813,126,r,2017-07-27,00:00:00,EURUSD,1D
2765,1.16898,1.17478,1.17639,1.16711,235715.9844,92,g,2017-07-28,00:00:00,EURUSD,1D
2766,1.17478,1.17478,1.17478,1.17478,0.0,0,e,2017-07-29,00:00:00,EURUSD,1D
2767,1.17456,1.17468,1.17618,1.17443,19254.2891,17,g,2017-07-30,00:00:00,EURUSD,1D
2768,1.17469,1.18208,1.18454,1.17231,236964.9844,122,g,2017-07-31,00:00:00,EURUSD,1D
2769,1.18207,1.18109,1.18389,1.17852,226683.6406,53,r,2017-08-01,00:00:00,EURUSD,1D
2770,1.18113,1.18514,1.191,1.17937,233360.75,116,g,2017-08-02,00:00:00,EURUSD,1D
2771,1.18514,1.18822,1.1893,1.18305,221491.5781,62,g,2017-08-03,00:00:00,EURUSD,1D
2772,1.18822,1.1773,1.18891,1.17281,215736.9531,161,r,2017-08-04,00:00:00,EURUSD,1D
2773,1.1773,1.1773,1.1773,1.1773,0.0,0,e,2017-08-05,00:00:00,EURUSD,1D
2774,1.17734,1.17769,1.17929,1.17706,14147.6699,22,g,2017-08-06,00:00:00,EURUSD,1D
2775,1.17769,1.17995,1.1814,1.17766,182387.6875,37,g,2017-08-07,00:00:00,EURUSD,1D
2776,1.17995,1.1754,1.18238,1.17151,209521.6563,108,r,2017-08-08,00:00:00,EURUSD,1D
2777,1.1754,1.17631,1.17699,1.16891,272394.625,80,g,2017-08-09,00:00:00,EURUSD,1D
2778,1.17631,1.177,1.17851,1.17041,226661.125,80,g,2017-08-10,00:00:00,EURUSD,1D
2779,1.177,1.18199,1.18472,1.17485,210383.6875,98,g,2017-08-11,00:00:00,EURUSD,1D
2780,1.18199,1.18199,1.18199,1.18199,0.0,0,e,2017-08-12,00:00:00,EURUSD,1D
2781,1.182,1.18252,1.18275,1.1818,9096.8896,9,g,2017-08-13,00:00:00,EURUSD,1D
2782,1.18251,1.17755,1.18382,1.17682,206699.6094,70,r,2017-08-14,00:00:00,EURUSD,1D
2783,1.17757,1.17403,1.17928,1.16872,215642.3125,105,r,2017-08-15,00:00:00,EURUSD,1D
2784,1.17403,1.17737,1.17793,1.16816,252333.5625,97,g,2017-08-16,00:00:00,EURUSD,1D
2785,1.17737,1.17156,1.17899,1.16622,250161.1563,127,r,2017-08-17,00:00:00,EURUSD,1D
2786,1.17156,1.17591,1.17743,1.17102,222360.3125,64,g,2017-08-18,00:00:00,EURUSD,1D
2787,1.17591,1.17591,1.17591,1.17591,0.0,0,e,2017-08-19,00:00:00,EURUSD,1D
2788,1.17578,1.17562,1.17609,1.175,6801.3799,10,r,2017-08-20,00:00:00,EURUSD,1D
2789,1.17561,1.18112,1.1828,1.17311,181794.7813,96,g,2017-08-21,00:00:00,EURUSD,1D
2790,1.18112,1.17615,1.18241,1.17451,195984.7969,79,r,2017-08-22,00:00:00,EURUSD,1D
2791,1.17617,1.18155,1.18232,1.17403,200061.1719,82,g,2017-08-23,00:00:00,EURUSD,1D
2792,1.18154,1.17977,1.18169,1.17841,223049.6719,32,r,2017-08-24,00:00:00,EURUSD,1D
2793,1.17976,1.19219,1.19414,1.17733,222870.9375,168,g,2017-08-25,00:00:00,EURUSD,1D
2794,1.19219,1.19219,1.19219,1.19219,0.0,0,e,2017-08-26,00:00:00,EURUSD,1D
2795,1.19431,1.19511,1.19595,1.19403,14828.8301,19,g,2017-08-27,00:00:00,EURUSD,1D
2796,1.19511,1.19638,1.19857,1.19168,208933.9844,68,g,2017-08-28,00:00:00,EURUSD,1D
2797,1.1964,1.19697,1.20701,1.19465,281300.8438,123,g,2017-08-29,00:00:00,EURUSD,1D
2798,1.19697,1.18906,1.19843,1.18804,247062.7656,103,r,2017-08-30,00:00:00,EURUSD,1D
2799,1.18906,1.19092,1.19229,1.18231,253635.2188,99,g,2017-08-31,00:00:00,EURUSD,1D
2800,1.1909,1.18597,1.19798,1.18499,221325.1563,129,r,2017-09-01,00:00:00,EURUSD,1D
2801,1.18597,1.18597,1.18597,1.18597,0.0,0,e,2017-09-02,00:00:00,EURUSD,1D
2802,1.18815,1.18818,1.18859,1.18738,12465.0498,12,g,2017-09-03,00:00:00,EURUSD,1D
2803,1.18818,1.18928,1.19218,1.18776,182153.9688,44,g,2017-09-04,00:00:00,EURUSD,1D
2804,1.18928,1.19236,1.19406,1.18682,252912.5625,72,g,2017-09-05,00:00:00,EURUSD,1D
2805,1.19235,1.19264,1.19499,1.19028,239993.5313,47,g,2017-09-06,00:00:00,EURUSD,1D
2806,1.19263,1.20278,1.20592,1.1914,267627.125,145,g,2017-09-07,00:00:00,EURUSD,1D
2807,1.20277,1.20347,1.20923,1.20146,241975.2031,77,g,2017-09-08,00:00:00,EURUSD,1D
2808,1.20347,1.20347,1.20347,1.20347,0.0,0,e,2017-09-09,00:00:00,EURUSD,1D
2809,1.20138,1.20169,1.20254,1.20112,10294.3301,14,g,2017-09-10,00:00:00,EURUSD,1D
2810,1.20169,1.19577,1.20295,1.19476,220636.9219,81,r,2017-09-11,00:00:00,EURUSD,1D
2811,1.19577,1.19711,1.1978,1.19262,219421.0156,51,g,2017-09-12,00:00:00,EURUSD,1D
2812,1.1971,1.18879,1.19947,1.1873,219132.2969,121,r,2017-09-13,00:00:00,EURUSD,1D
2813,1.18879,1.1921,1.19228,1.1838,243548.375,84,g,2017-09-14,00:00:00,EURUSD,1D
2814,1.19211,1.19447,1.19873,1.19011,216911.0938,86,g,2017-09-15,00:00:00,EURUSD,1D
2815,1.19447,1.19447,1.19447,1.19447,0.0,0,e,2017-09-16,00:00:00,EURUSD,1D
2816,1.19196,1.19378,1.19503,1.19174,8915.3701,32,g,2017-09-17,00:00:00,EURUSD,1D
2817,1.19378,1.196,1.19692,1.1915,219049.7969,54,g,2017-09-18,00:00:00,EURUSD,1D
2818,1.19598,1.19925,1.20064,1.19536,237453.125,52,g,2017-09-19,00:00:00,EURUSD,1D
2819,1.19924,1.18743,1.20342,1.18613,458076.375,172,r,2017-09-20,00:00:00,EURUSD,1D
2820,1.18742,1.19447,1.19535,1.18656,596993.0625,87,g,2017-09-21,00:00:00,EURUSD,1D
2821,1.19446,1.19466,1.20044,1.19369,225252.3594,67,g,2017-09-22,00:00:00,EURUSD,1D
2822,1.19466,1.19466,1.19466,1.19466,0.0,0,e,2017-09-23,00:00:00,EURUSD,1D
2823,1.18947,1.19267,1.19268,1.18947,13654.2598,32,g,2017-09-24,00:00:00,EURUSD,1D
2824,1.19266,1.18555,1.19365,1.18319,232912.9844,104,r,2017-09-25,00:00:00,EURUSD,1D
2825,1.18556,1.17838,1.18615,1.17574,234192.5781,104,r,2017-09-26,00:00:00,EURUSD,1D
2826,1.17838,1.17497,1.1795,1.17171,252950.9844,77,r,2017-09-27,00:00:00,EURUSD,1D
2827,1.17498,1.17812,1.1804,1.17212,250893.2344,82,g,2017-09-28,00:00:00,EURUSD,1D
2828,1.17813,1.18137,1.18325,1.17726,196230.2031,59,g,2017-09-29,00:00:00,EURUSD,1D
2829,1.18137,1.18137,1.18137,1.18137,0.0,0,e,2017-09-30,00:00:00,EURUSD,1D
2830,1.17886,1.18079,1.18151,1.17886,8763.9297,26,g,2017-10-01,00:00:00,EURUSD,1D
2831,1.18079,1.17315,1.18079,1.17301,218487.7969,77,r,2017-10-02,00:00:00,EURUSD,1D
2832,1.17319,1.17477,1.17732,1.16961,202565.5469,77,g,2017-10-03,00:00:00,EURUSD,1D
2833,1.17476,1.17566,1.17877,1.17464,210086.4375,41,g,2017-10-04,00:00:00,EURUSD,1D
2834,1.17565,1.17138,1.17787,1.1699,190971.3281,79,r,2017-10-05,00:00:00,EURUSD,1D
2835,1.1714,1.17299,1.17387,1.16692,213892.2031,69,g,2017-10-06,00:00:00,EURUSD,1D
2836,1.17299,1.17299,1.17299,1.17299,0.0,0,e,2017-10-07,00:00:00,EURUSD,1D
2837,1.17271,1.17424,1.17435,1.17267,9578.3701,16,g,2017-10-08,00:00:00,EURUSD,1D
2838,1.17422,1.1741,1.17561,1.17195,147124.0,36,r,2017-10-09,00:00:00,EURUSD,1D
2839,1.1741,1.18134,1.18254,1.17405,213520.0938,84,g,2017-10-10,00:00:00,EURUSD,1D
2840,1.18134,1.18641,1.1869,1.17952,216780.875,73,g,2017-10-11,00:00:00,EURUSD,1D
2841,1.1864,1.18309,1.18797,1.18252,202787.5313,54,r,2017-10-12,00:00:00,EURUSD,1D
2842,1.18309,1.18191,1.18748,1.18053,199617.875,69,r,2017-10-13,00:00:00,EURUSD,1D
2843,1.18191,1.18191,1.18191,1.18191,0.0,0,e,2017-10-14,00:00:00,EURUSD,1D
2844,1.18107,1.18145,1.18178,1.18056,7022.0698,12,g,2017-10-15,00:00:00,EURUSD,1D
2845,1.18147,1.17945,1.18196,1.17805,191054.1875,39,r,2017-10-16,00:00:00,EURUSD,1D
2846,1.17945,1.17711,1.17949,1.17361,198611.125,58,r,2017-10-17,00:00:00,EURUSD,1D
2847,1.1771,1.17942,1.18053,1.17302,199544.7813,75,g,2017-10-18,00:00:00,EURUSD,1D
2848,1.17943,1.18484,1.18579,1.17679,222417.5313,89,g,2017-10-19,00:00:00,EURUSD,1D
2849,1.18485,1.17817,1.18579,1.17624,208817.7031,95,r,2017-10-20,00:00:00,EURUSD,1D
2850,1.17817,1.17817,1.17817,1.17817,0.0,0,e,2017-10-21,00:00:00,EURUSD,1D
2851,1.17641,1.17546,1.17743,1.17513,13263.0596,22,r,2017-10-22,00:00:00,EURUSD,1D
2852,1.17552,1.17548,1.17774,1.1725,182440.8594,52,r,2017-10-23,00:00:00,EURUSD,1D
2853,1.17548,1.176,1.17927,1.17428,192348.6875,49,g,2017-10-24,00:00:00,EURUSD,1D
2854,1.17599,1.18195,1.18203,1.1753,217868.6875,67,g,2017-10-25,00:00:00,EURUSD,1D
2855,1.18195,1.16377,1.18367,1.16314,222254.0938,205,r,2017-10-26,00:00:00,EURUSD,1D
2856,1.16377,1.16083,1.16437,1.15741,208479.6406,69,r,2017-10-27,00:00:00,EURUSD,1D
2857,1.16083,1.16083,1.16083,1.16083,0.0,0,e,2017-10-28,00:00:00,EURUSD,1D
2858,1.16067,1.16056,1.16153,1.15937,7551.2998,21,r,2017-10-29,00:00:00,EURUSD,1D
2859,1.16057,1.16512,1.16579,1.15976,191081.9063,60,g,2017-10-30,00:00:00,EURUSD,1D
2860,1.16513,1.16518,1.16613,1.16248,169713.25,36,g,2017-10-31,00:00:00,EURUSD,1D
2861,1.16518,1.16282,1.1657,1.16064,196258.1875,50,r,2017-11-01,00:00:00,EURUSD,1D
2862,1.16282,1.16586,1.16873,1.16261,222217.6563,61,g,2017-11-02,00:00:00,EURUSD,1D
2863,1.16588,1.1606,1.16904,1.15991,169342.2188,91,r,2017-11-03,00:00:00,EURUSD,1D
2864,1.1606,1.1606,1.1606,1.1606,0.0,0,e,2017-11-04,00:00:00,EURUSD,1D
2865,1.16155,1.16147,1.16179,1.16038,5818.3501,14,r,2017-11-05,00:00:00,EURUSD,1D
2866,1.16147,1.16113,1.1624,1.15802,184127.3438,43,r,2017-11-06,00:00:00,EURUSD,1D
2867,1.16113,1.16008,1.16154,1.15539,197382.7813,61,r,2017-11-07,00:00:00,EURUSD,1D
2868,1.16008,1.1595,1.16111,1.15792,168407.6406,31,r,2017-11-08,00:00:00,EURUSD,1D
2869,1.1595,1.16462,1.16548,1.15856,214302.625,69,g,2017-11-09,00:00:00,EURUSD,1D
2870,1.16464,1.16638,1.16778,1.16227,167773.7031,55,g,2017-11-10,00:00:00,EURUSD,1D
2871,1.16638,1.16638,1.16638,1.16638,0.0,0,e,2017-11-11,00:00:00,EURUSD,1D
2872,1.16572,1.16609,1.16646,1.16558,5708.48,8,g,2017-11-12,00:00:00,EURUSD,1D
2873,1.16609,1.16646,1.16751,1.16373,162501.75,37,g,2017-11-13,00:00:00,EURUSD,1D
2874,1.16646,1.17906,1.1805,1.16625,182637.5625,142,g,2017-11-14,00:00:00,EURUSD,1D
2875,1.17907,1.17826,1.18604,1.17683,213275.4531,92,r,2017-11-15,00:00:00,EURUSD,1D
2876,1.17826,1.17781,1.18008,1.17569,174470.7969,43,r,2017-11-16,00:00:00,EURUSD,1D
2877,1.17783,1.17879,1.18217,1.17738,189217.9375,47,g,2017-11-17,00:00:00,EURUSD,1D
2878,1.17879,1.17879,1.17879,1.17879,0.0,0,e,2017-11-18,00:00:00,EURUSD,1D
2879,1.17857,1.17344,1.1797,1.17223,16111.1699,74,r,2017-11-19,00:00:00,EURUSD,1D
2880,1.17344,1.17371,1.18085,1.17249,186928.3281,83,g,2017-11-20,00:00:00,EURUSD,1D
2881,1.17372,1.17416,1.17577,1.17128,184422.125,44,g,2017-11-21,00:00:00,EURUSD,1D
2882,1.17416,1.18146,1.18269,1.17346,185656.625,92,g,2017-11-22,00:00:00,EURUSD,1D
2883,1.18147,1.18503,1.18559,1.18132,148633.8594,42,g,2017-11-23,00:00:00,EURUSD,1D
2884,1.18504,1.19286,1.19443,1.18367,171776.5,107,g,2017-11-24,00:00:00,EURUSD,1D
2885,1.19286,1.19286,1.19286,1.19286,0.0,0,e,2017-11-25,00:00:00,EURUSD,1D
2886,1.19255,1.19274,1.1936,1.19239,5771.21,12,g,2017-11-26,00:00:00,EURUSD,1D
2887,1.19273,1.19041,1.19611,1.18903,194033.5625,70,r,2017-11-27,00:00:00,EURUSD,1D
2888,1.1904,1.18491,1.19198,1.18271,226569.0781,92,r,2017-11-28,00:00:00,EURUSD,1D
2889,1.18491,1.1852,1.18827,1.18167,207759.5781,65,g,2017-11-29,00:00:00,EURUSD,1D
2890,1.18519,1.18979,1.19315,1.1809,229024.9844,122,g,2017-11-30,00:00:00,EURUSD,1D
2891,1.1898,1.18942,1.19403,1.18508,258102.5469,89,r,2017-12-01,00:00:00,EURUSD,1D
2892,1.18942,1.18942,1.18942,1.18942,0.0,0,e,2017-12-02,00:00:00,EURUSD,1D
2893,1.18607,1.18565,1.18751,1.18562,9407.5801,18,r,2017-12-03,00:00:00,EURUSD,1D
2894,1.18565,1.18676,1.18785,1.18291,214967.2344,49,g,2017-12-04,00:00:00,EURUSD,1D
2895,1.18677,1.18304,1.18766,1.18007,212470.5,75,r,2017-12-05,00:00:00,EURUSD,1D
2896,1.18305,1.18039,1.1848,1.17806,210894.9531,67,r,2017-12-06,00:00:00,EURUSD,1D
2897,1.1804,1.17725,1.18146,1.17713,199774.0469,43,r,2017-12-07,00:00:00,EURUSD,1D
2898,1.17726,1.1772,1.17744,1.17301,197008.1094,44,r,2017-12-08,00:00:00,EURUSD,1D
2899,1.1772,1.1772,1.1772,1.1772,0.0,0,e,2017-12-09,00:00:00,EURUSD,1D
2900,1.17651,1.17675,1.17718,1.17636,5048.23,8,g,2017-12-10,00:00:00,EURUSD,1D
2901,1.17675,1.17762,1.18117,1.17639,191002.5156,47,g,2017-12-11,00:00:00,EURUSD,1D
2902,1.17762,1.17422,1.17926,1.17174,189870.125,75,r,2017-12-12,00:00:00,EURUSD,1D
2903,1.17423,1.18361,1.18404,1.17294,220791.0313,110,g,2017-12-13,00:00:00,EURUSD,1D
2904,1.18361,1.17745,1.18625,1.17645,241295.3281,98,r,2017-12-14,00:00:00,EURUSD,1D
2905,1.17745,1.17492,1.18123,1.17488,200470.3438,63,r,2017-12-15,00:00:00,EURUSD,1D
2906,1.17492,1.17492,1.17492,1.17492,0.0,0,e,2017-12-16,00:00:00,EURUSD,1D
2907,1.17441,1.17432,1.17509,1.17377,8501.2998,13,r,2017-12-17,00:00:00,EURUSD,1D
2908,1.17432,1.17837,1.18342,1.1742,199837.2031,92,g,2017-12-18,00:00:00,EURUSD,1D
2909,1.17837,1.18369,1.18487,1.17764,207806.6875,72,g,2017-12-19,00:00:00,EURUSD,1D
2910,1.18368,1.18776,1.19017,1.18289,198896.2188,72,g,2017-12-20,00:00:00,EURUSD,1D
2911,1.18776,1.18521,1.18895,1.18493,187995.5,40,r,2017-12-21,00:00:00,EURUSD,1D
2912,1.18521,1.18607,1.1864,1.18169,178403.75,47,g,2017-12-22,00:00:00,EURUSD,1D
2913,1.18607,1.18607,1.18607,1.18607,0.0,0,e,2017-12-23,00:00:00,EURUSD,1D
2914,1.1844,1.18505,1.18515,1.1844,198.1,7,g,2017-12-24,00:00:00,EURUSD,1D
2915,1.18505,1.1871,1.18766,1.18429,9768.0898,33,g,2017-12-25,00:00:00,EURUSD,1D
2916,1.18712,1.18571,1.18787,1.18465,105017.7578,32,r,2017-12-26,00:00:00,EURUSD,1D
2917,1.1857,1.19002,1.19102,1.1855,180147.875,55,g,2017-12-27,00:00:00,EURUSD,1D
2918,1.19001,1.19394,1.19589,1.1897,175111.2656,61,g,2017-12-28,00:00:00,EURUSD,1D
2919,1.19395,1.19985,1.20254,1.19369,171777.125,88,g,2017-12-29,00:00:00,EURUSD,1D
2920,1.19985,1.19985,1.19985,1.19985,0.0,0,e,2017-12-30,00:00:00,EURUSD,1D
2921,1.19985,1.19985,1.19985,1.19985,0.0,0,e,2017-12-31,00:00:00,EURUSD,1D
2922,1.20102,1.20106,1.20166,1.20007,8573.2197,15,g,2018-01-01,00:00:00,EURUSD,1D
2923,1.20105,1.20614,1.20811,1.20078,197155.9063,73,g,2018-01-02,00:00:00,EURUSD,1D
2924,1.20614,1.20107,1.20638,1.20011,194931.6563,62,r,2018-01-03,00:00:00,EURUSD,1D
2925,1.20108,1.20664,1.20889,1.20044,210213.4375,84,g,2018-01-04,00:00:00,EURUSD,1D
2926,1.20663,1.20304,1.20829,1.20205,189702.3438,62,r,2018-01-05,00:00:00,EURUSD,1D
2927,1.20304,1.20304,1.20304,1.20304,0.0,0,e,2018-01-06,00:00:00,EURUSD,1D
2928,1.20265,1.2037,1.20389,1.20259,5754.0601,12,g,2018-01-07,00:00:00,EURUSD,1D
2929,1.20371,1.19698,1.20521,1.1956,183382.0469,96,r,2018-01-08,00:00:00,EURUSD,1D
2930,1.19698,1.19284,1.19755,1.19156,205626.3438,59,r,2018-01-09,00:00:00,EURUSD,1D
2931,1.19282,1.19558,1.20179,1.19231,253338.2031,94,g,2018-01-10,00:00:00,EURUSD,1D
2932,1.19557,1.20427,1.20589,1.19291,246792.6563,129,g,2018-01-11,00:00:00,EURUSD,1D
2933,1.20427,1.21993,1.22184,1.20401,276488.125,178,g,2018-01-12,00:00:00,EURUSD,1D
2934,1.21993,1.21993,1.21993,1.21993,0.0,0,e,2018-01-13,00:00:00,EURUSD,1D
2935,1.21933,1.21919,1.22117,1.21908,7288.7002,20,r,2018-01-14,00:00:00,EURUSD,1D
2936,1.2192,1.22665,1.22964,1.21876,231018.8594,108,g,2018-01-15,00:00:00,EURUSD,1D
2937,1.22666,1.22707,1.22828,1.21952,262608.375,87,g,2018-01-16,00:00:00,EURUSD,1D
2938,1.22707,1.21802,1.23231,1.2165,289569.5938,158,r,2018-01-17,00:00:00,EURUSD,1D
2939,1.21804,1.2234,1.22648,1.21734,254020.75,91,g,2018-01-18,00:00:00,EURUSD,1D
2940,1.2234,1.22145,1.22953,1.22145,252174.5313,80,r,2018-01-19,00:00:00,EURUSD,1D
2941,1.22145,1.22145,1.22145,1.22145,0.0,0,e,2018-01-20,00:00:00,EURUSD,1D
2942,1.22702,1.2256,1.22726,1.22338,9384.1602,38,r,2018-01-21,00:00:00,EURUSD,1D
2943,1.22559,1.22562,1.2267,1.22138,233047.9531,53,g,2018-01-22,00:00:00,EURUSD,1D
2944,1.22564,1.23086,1.23152,1.2223,257732.125,92,g,2018-01-23,00:00:00,EURUSD,1D
2945,1.23087,1.23923,1.24149,1.2292,296230.2813,122,g,2018-01-24,00:00:00,EURUSD,1D
2946,1.23921,1.23914,1.25373,1.23639,367825.875,173,r,2018-01-25,00:00:00,EURUSD,1D
2947,1.23914,1.24283,1.24936,1.23861,317662.375,107,g,2018-01-26,00:00:00,EURUSD,1D
2948,1.24283,1.24283,1.24283,1.24283,0.0,0,e,2018-01-27,00:00:00,EURUSD,1D
2949,1.24232,1.24312,1.24312,1.24128,9490.5195,18,g,2018-01-28,00:00:00,EURUSD,1D
2950,1.24311,1.23809,1.24322,1.23367,283885.0,95,r,2018-01-29,00:00:00,EURUSD,1D
2951,1.2381,1.24084,1.24538,1.2335,300948.0938,118,g,2018-01-30,00:00:00,EURUSD,1D
2952,1.24084,1.24168,1.24748,1.23868,321338.9375,87,g,2018-01-31,00:00:00,EURUSD,1D
2953,1.24168,1.25105,1.25229,1.23854,298223.1563,137,g,2018-02-01,00:00:00,EURUSD,1D
2954,1.25107,1.24559,1.25182,1.24092,299589.6875,108,r,2018-02-02,00:00:00,EURUSD,1D
2955,1.24559,1.24559,1.24559,1.24559,0.0,0,e,2018-02-03,00:00:00,EURUSD,1D
2956,1.2432,1.24462,1.24547,1.24243,13303.75,30,g,2018-02-04,00:00:00,EURUSD,1D
2957,1.24462,1.23666,1.24748,1.23626,319407.3438,112,r,2018-02-05,00:00:00,EURUSD,1D
2958,1.23667,1.23803,1.24343,1.23138,414817.1563,120,g,2018-02-06,00:00:00,EURUSD,1D
2959,1.23803,1.227,1.24055,1.22459,316532.5625,159,r,2018-02-07,00:00:00,EURUSD,1D
2960,1.22699,1.22606,1.22948,1.2212,366027.2188,82,r,2018-02-08,00:00:00,EURUSD,1D
2961,1.22607,1.2251,1.22873,1.22054,320626.8125,81,r,2018-02-09,00:00:00,EURUSD,1D
2962,1.2251,1.2251,1.2251,1.2251,0.0,0,e,2018-02-10,00:00:00,EURUSD,1D
2963,1.22483,1.22522,1.22524,1.22418,8102.54,10,g,2018-02-11,00:00:00,EURUSD,1D
2964,1.22523,1.23004,1.23071,1.2235,246655.7031,72,g,2018-02-12,00:00:00,EURUSD,1D
2965,1.23009,1.23536,1.2371,1.22844,257680.1563,86,g,2018-02-13,00:00:00,EURUSD,1D
2966,1.23537,1.24681,1.24695,1.22758,301226.3125,193,g,2018-02-14,00:00:00,EURUSD,1D
2967,1.24682,1.25027,1.25103,1.24478,289094.1563,62,g,2018-02-15,00:00:00,EURUSD,1D
2968,1.25027,1.24041,1.25553,1.23931,285733.0313,162,r,2018-02-16,00:00:00,EURUSD,1D
2969,1.24041,1.24041,1.24041,1.24041,0.0,0,e,2018-02-17,00:00:00,EURUSD,1D
2970,1.24015,1.24117,1.24204,1.24014,6402.6899,19,g,2018-02-18,00:00:00,EURUSD,1D
